condition: 2 = TSA,Cell index,KT pair No.,KT no.,Img no.,,Channel 1,,Frame,,Width,Pixel width,intensity centroid to disc center x,peak to disc center x,,,KK dist,,,Channel 2,,Width,Pixel width,intensity centroid to disc center x,peak to disc center x,,,
2,4,1,1,60,,1,,59,,0.214664728,0.46,0.044195984,0.039025928,,,2.923805798,,,2,,0.201434914,0.322,0.01977144,0.013949774,,,2.923805798
2,4,1,1,61,,1,,60,,0.191515162,0.46,0.012679642,0.011173371,,,3.146884236,,,2,,0.19086869,0.276,0.023898866,0.00732516,,,3.146884236
2,4,1,1,62,,1,,61,,0.210814109,0.46,0.051401103,0.042500443,,,3.235733057,,,2,,0.207021236,0.322,0.022638269,0.002402704,,,3.235733057
2,4,1,1,63,,1,,62,,0.217108258,0.46,0.016493184,0.00656384,,,3.46438342,,,2,,0.203298131,0.322,0.005657446,-0.016144042,,,3.46438342
2,4,1,1,64,,1,,63,,0.196215061,0.506,0.033731364,0.029869508,,,3.592714923,,,2,,0.200145272,0.322,0.018936372,0.003513756,,,3.592714923
2,4,1,1,65,,1,,64,,0.207642384,0.414,0.0095793,-0.000208755,,,3.772000075,,,2,,0.197962447,0.322,0.020256168,0.016938391,,,3.772000075
2,4,1,1,66,,1,,65,,0.208865395,0.46,0.019735569,0.007011074,,,4.023882783,,,2,,0.205013603,0.322,0.017893242,0.003796954,,,4.023882783
2,4,1,2,2,,1,,1,,0.183216926,0.46,0.043314283,0.041777776,,,3.842032872,,,2,,0.197257819,0.276,0.014156659,0.001878703,,,3.842032872
2,4,1,2,3,,1,,2,,0.191024806,0.368,0.012998147,0.016559318,,,3.793257251,,,2,,0.184701898,0.23,0.014084262,0.013059759,,,3.793257251
2,4,1,2,4,,1,,3,,0.19577278,0.368,0.028193084,0.02124699,,,3.392792428,,,2,,0.20752347,0.276,0.007756613,0.007275729,,,3.392792428
2,4,1,2,5,,1,,4,,0.209135749,0.414,0.004607183,-0.003669179,,,3.161642674,,,2,,0.205421877,0.276,0.017937333,0.009578585,,,3.161642674
2,4,1,2,6,,1,,5,,0.200995506,0.322,0.027261713,0.020117792,,,3.17633254,,,2,,0.215702449,0.276,0.018228188,0.012813721,,,3.17633254
2,4,1,2,7,,1,,6,,0.191489404,0.368,0.008462189,0.007501953,,,2.744623891,,,2,,0.218469199,0.276,0.034203958,0.040227834,,,2.744623891
2,4,1,2,8,,1,,7,,0.207730777,0.276,0.005222852,0.009301953,,,2.634479128,,,2,,0.208559121,0.23,0.018135123,0.014118221,,,2.634479128
2,4,1,2,9,,1,,8,,0.185440421,0.322,0.019601635,0.013433876,,,2.454866237,,,2,,0.196261553,0.276,0.009056546,0.004430055,,,2.454866237
2,4,1,2,10,,1,,9,,0.191142609,0.322,0.008049555,-0.00499581,,,2.454866237,,,2,,0.186173462,0.23,0.025123493,0.018510124,,,2.454866237
2,4,1,2,11,,1,,10,,0.194283372,0.368,0.021246589,0.018432984,,,2.477175861,,,2,,0.189525614,0.23,0.016472019,0.019320203,,,2.477175861
2,4,1,2,12,,1,,11,,0.195569104,0.414,0.009207513,0.005768061,,,2.679080493,,,2,,0.190286731,0.23,0.020302737,0.019659419,,,2.679080493
2,4,1,2,13,,1,,12,,0.209839093,0.414,0.023686179,0.027761239,,,2.679080493,,,2,,0.207713525,0.276,0.004248226,0.005382345,,,2.679080493
2,4,1,2,14,,1,,13,,0.217564777,0.46,0.012713049,0.00897601,,,2.502670624,,,2,,0.219980067,0.322,0.030722545,0.028919191,,,2.502670624
2,4,1,2,15,,1,,14,,0.190142,0.368,0.018091798,0.020556706,,,2.300000046,,,2,,0.193714891,0.23,0.015945092,0.01311713,,,2.300000046
2,4,1,2,16,,1,,15,,0.192610516,0.368,0.016436512,0.017253799,,,2.186815079,,,2,,0.217276717,0.322,0.046148176,0.051363902,,,2.186815079
2,4,1,2,17,,1,,16,,0.196089797,0.414,0.014219789,0.008100516,,,2.075614649,,,2,,0.19091772,0.276,0.006871025,0.000696166,,,2.075614649
2,4,1,2,18,,1,,17,,0.184396058,0.46,-0.000898204,-0.00213641,,,2.255407769,,,2,,0.184859497,0.276,0.013916238,0.007426614,,,2.255407769
2,4,1,2,19,,1,,18,,0.211459038,0.46,0.027915728,0.027619555,,,2.275954351,,,2,,0.209048746,0.322,0.009595063,-0.0023263,,,2.275954351
2,4,1,2,20,,1,,19,,0.208743852,0.46,0.025189218,0.021650632,,,2.275954351,,,2,,0.193412536,0.276,0.031188507,0.030971329,,,2.275954351
2,4,1,2,21,,1,,20,,0.207906245,0.46,0.024392523,0.02384846,,,2.300000046,,,2,,0.20263641,0.322,0.032587,0.046938977,,,2.300000046
2,4,1,2,22,,1,,21,,0.194285664,0.46,0.013897945,0.01992554,,,2.275954351,,,2,,0.21142388,0.276,0.029632616,0.036494131,,,2.275954351
2,4,1,2,23,,1,,22,,0.210838078,0.46,0.019006908,0.016057318,,,2.255407769,,,2,,0.194028969,0.276,0.027545003,0.029910568,,,2.255407769
2,4,1,2,24,,1,,23,,0.211573211,0.46,0.012547601,0.006169236,,,2.255407769,,,2,,0.201427393,0.276,0.020361122,0.021934986,,,2.255407769
2,4,1,2,25,,1,,24,,0.206468238,0.506,0.01629639,0.017733329,,,2.435829271,,,2,,0.184272401,0.23,0.02548937,0.022489427,,,2.435829271
2,4,1,2,26,,1,,25,,0.206115004,0.46,0.033313274,0.036103687,,,2.345549023,,,2,,0.213469162,0.322,0.020704924,0.016135042,,,2.345549023
2,4,1,2,27,,1,,26,,0.204075597,0.46,0.03633592,0.046660298,,,2.420142193,,,2,,0.201540068,0.322,0.016480273,0.022514579,,,2.420142193
2,4,1,2,28,,1,,27,,0.191062946,0.506,0.02411348,0.021234595,,,2.329254004,,,2,,0.224882607,0.322,0.018123578,0.007913445,,,2.329254004
2,4,1,2,29,,1,,28,,0.199938856,0.414,0.033418207,0.032947531,,,2.255407769,,,2,,0.230798176,0.322,0.028247013,0.017641885,,,2.255407769
2,4,1,2,30,,1,,29,,0.196795894,0.414,0.017794449,0.011903521,,,2.329254004,,,2,,0.210052145,0.276,0.037576443,0.032136912,,,2.329254004
2,4,1,2,31,,1,,30,,0.19203822,0.414,0.015866086,0.016825958,,,2.165422866,,,2,,0.193906813,0.276,0.0243988,0.033302343,,,2.165422866
2,4,1,2,32,,1,,31,,0.186545186,0.414,0.019165838,0.018283299,,,2.133924128,,,2,,0.193432861,0.322,0.01885252,0.015322627,,,2.133924128
2,4,1,2,33,,1,,32,,0.201305243,0.46,0.023062846,0.017802042,,,2.407870477,,,2,,0.209769408,0.322,0.023540328,0.010014306,,,2.407870477
2,4,1,2,34,,1,,33,,0.195728962,0.46,0.014741453,0.014801949,,,2.602153007,,,2,,0.22483318,0.322,0.018061836,0.0149143,,,2.602153007
2,4,1,2,35,,1,,34,,0.181769158,0.414,0.030137281,0.032229484,,,2.602153007,,,2,,0.210465682,0.322,0.027021212,0.015977368,,,2.602153007
2,4,1,2,36,,1,,35,,0.189286728,0.414,0.019353371,0.019941341,,,2.707364825,,,2,,0.211425505,0.322,0.015667399,0.009107204,,,2.707364825
2,4,1,2,37,,1,,36,,0.182759701,0.414,0.02399122,0.021313638,,,2.693259789,,,2,,0.204876266,0.322,0.016266505,0.004702733,,,2.693259789
2,4,1,2,38,,1,,37,,0.203950279,0.46,0.020442368,0.019162321,,,2.99530305,,,2,,0.241360241,0.322,0.029664613,0.021963487,,,2.99530305
2,4,1,2,39,,1,,38,,0.200238087,0.46,0.031442866,0.035539308,,,3.070650807,,,2,,0.235670183,0.322,0.027195593,0.026624517,,,3.070650807
2,4,1,2,40,,1,,39,,0.188497398,0.414,0.021281849,0.021398543,,,3.161642674,,,2,,0.195280062,0.276,0.01853602,0.009681671,,,3.161642674
2,4,1,2,41,,1,,40,,0.181459262,0.414,0.00337403,-0.000305467,,,3.240960416,,,2,,0.194958756,0.276,0.013385283,0.007368617,,,3.240960416
2,4,1,2,42,,1,,41,,0.185873114,0.414,0.022217692,0.022031327,,,3.252691259,,,2,,0.192775632,0.276,0.009671608,1.38E-05,,,3.252691259
2,4,1,2,43,,1,,42,,0.195224364,0.414,0.023078322,0.01509198,,,3.058221767,,,2,,0.209229027,0.322,0.005668141,-0.005529343,,,3.058221767
2,4,1,2,44,,1,,43,,0.189952788,0.414,0.002882685,0.000418594,,,2.79807082,,,2,,0.205773693,0.276,0.020313476,0.022148574,,,2.79807082
2,4,1,2,45,,1,,44,,0.19481971,0.368,0.031966428,0.029350078,,,2.693259789,,,2,,0.237389338,0.322,0.02214914,0.021120232,,,2.693259789
2,4,1,2,46,,1,,45,,0.196404554,0.414,0.021360913,0.021023171,,,2.499286348,,,2,,0.226942507,0.276,0.017313541,0.005696365,,,2.499286348
2,4,1,2,47,,1,,46,,0.193056981,0.368,0.029805546,0.029808826,,,2.420142193,,,2,,0.214970231,0.276,0.017281062,0.002115007,,,2.420142193
2,4,1,2,48,,1,,47,,0.184389288,0.368,0.014738988,0.015228464,,,2.602153007,,,2,,0.201671538,0.276,0.020217873,0.012736703,,,2.602153007
2,4,1,2,49,,1,,48,,0.194360601,0.414,0.007464081,0.004174119,,,2.399066533,,,2,,0.198723607,0.322,0.025873512,0.018779643,,,2.399066533
2,4,1,2,50,,1,,49,,0.182064599,0.414,0.017377009,0.014645748,,,2.307348308,,,2,,0.206615823,0.276,0.013411064,-0.006799492,,,2.307348308
2,4,1,2,51,,1,,50,,0.172151837,0.322,0.038680176,0.039428413,,,2.307348308,,,2,,0.183367983,0.23,0.025905399,0.015896229,,,2.307348308
2,4,1,2,52,,1,,51,,0.172826288,0.368,0.018635181,0.016370584,,,2.307348308,,,2,,0.19864899,0.276,0.011829144,0.001941294,,,2.307348308
2,4,1,2,53,,1,,52,,0.176088912,0.368,0.010175359,0.009375744,,,2.407870477,,,2,,0.177839708,0.276,0.016487065,0.013451812,,,2.407870477
2,4,1,2,54,,1,,53,,0.182557125,0.414,0.040615592,0.03881382,,,2.499286348,,,2,,0.200834825,0.276,-0.000241626,-0.006164902,,,2.499286348
2,4,1,2,55,,1,,54,,0.181195793,0.368,0.033257961,0.027403297,,,2.490805542,,,2,,0.209619016,0.322,0.013825838,0.030209803,,,2.490805542
2,4,1,2,56,,1,,55,,0.181106138,0.414,0.018411123,0.017576329,,,2.674337355,,,2,,0.202245664,0.322,0.024533574,0.016581164,,,2.674337355
2,4,1,2,57,,1,,56,,0.178924344,0.414,0.023244558,0.021724037,,,2.674337355,,,2,,0.186820795,0.276,0.017045292,0.015982253,,,2.674337355
2,4,1,2,58,,1,,57,,0.16824809,0.368,0.008397356,0.007249035,,,2.784425311,,,2,,0.18319947,0.23,0.031020184,0.01768468,,,2.784425311
2,4,1,2,59,,1,,58,,0.171380025,0.46,0.021775713,0.022437244,,,2.888858656,,,2,,0.19295426,0.276,0.031423396,0.020925599,,,2.888858656
2,4,1,2,60,,1,,59,,0.179062852,0.414,0.027036917,0.033709028,,,2.923805798,,,2,,0.197113046,0.23,0.020105947,0.021886075,,,2.923805798
2,4,1,2,61,,1,,60,,0.187886976,0.414,-0.004488548,-0.004773914,,,3.146884236,,,2,,0.219827164,0.276,0.017421073,0.0133008,,,3.146884236
2,4,1,2,62,,1,,61,,0.196031414,0.414,0.010766508,0.01856531,,,3.235733057,,,2,,0.191752216,0.23,-0.013120014,-0.011719383,,,3.235733057
2,4,1,2,63,,1,,62,,0.194548846,0.368,0.012727502,0.009913741,,,3.46438342,,,2,,0.19831594,0.23,0.023655525,0.002558846,,,3.46438342
2,4,1,2,64,,1,,63,,0.191229494,0.414,0.015398574,0.015582948,,,3.592714923,,,2,,0.18663342,0.184,0.029580305,0.016485414,,,3.592714923
2,4,1,2,65,,1,,64,,0.194944753,0.414,0.011913587,0.00964205,,,3.772000075,,,2,,0.193747731,0.276,0.012427876,0.005819499,,,3.772000075
2,4,1,2,66,,1,,65,,0.190579545,0.46,0.034226181,0.027755556,,,4.023882783,,,2,,0.218831754,0.276,0.01842259,0.014252809,,,4.023882783
2,4,2,1,2,,1,,1,,0.230534517,0.46,0.005502601,-0.001626884,,,2.444500816,,,2,,0.226000468,0.322,0.017451972,0.011374037,,,2.444500816
2,4,2,1,3,,1,,2,,0.235825319,0.598,0.025635331,0.021402434,,,2.531254285,,,2,,0.208429569,0.276,0.011188648,0.003371608,,,2.531254285
2,4,2,1,4,,1,,3,,0.205132716,0.414,0.027768253,0.020075693,,,2.477175861,,,2,,0.181659247,0.23,0.029592134,0.030320033,,,2.477175861
2,4,2,1,5,,1,,4,,0.21188555,0.46,0.020855298,0.016568557,,,2.477175861,,,2,,0.215394559,0.276,0.01142009,0.024196596,,,2.477175861
2,4,2,1,6,,1,,5,,0.213634939,0.46,0.01770337,0.009759156,,,2.365312712,,,2,,0.221594435,0.276,0.038177885,0.033256786,,,2.365312712
2,4,2,1,7,,1,,6,,0.220492609,0.414,0.016272743,0.021851259,,,2.477175861,,,2,,0.216768988,0.276,0.03402069,0.045384287,,,2.477175861
2,4,2,1,8,,1,,7,,0.213740027,0.46,0.02697464,0.036589598,,,2.388458965,,,2,,0.184839278,0.276,0.011286882,0.003709984,,,2.388458965
2,4,2,1,9,,1,,8,,0.200014524,0.414,0.015480983,0.016793477,,,2.388458965,,,2,,0.187868196,0.276,0.010163502,0.008749794,,,2.388458965
2,4,2,1,10,,1,,9,,0.224889646,0.598,0.086814278,0.089166532,,,2.211830056,,,2,,0.220557228,0.23,0.014310873,0.011169981,,,2.211830056
2,4,2,1,11,,1,,10,,0.212242873,0.506,0.04319335,0.040352164,,,2.123984977,,,2,,0.212796364,0.276,0.01950845,0.022427479,,,2.123984977
2,4,2,1,12,,1,,11,,0.210876351,0.46,0.048936419,0.043783938,,,2.186815079,,,2,,0.218399473,0.276,0.019121377,0.018949768,,,2.186815079
2,4,2,1,13,,1,,12,,0.228984605,0.46,0.011252902,0.013557914,,,2.365312712,,,2,,0.221233714,0.322,0.014222727,0.021182774,,,2.365312712
2,4,2,1,14,,1,,13,,0.210181793,0.46,0.02135543,0.020576112,,,2.00931037,,,2,,0.21011975,0.322,0.024261926,0.029192531,,,2.00931037
2,4,2,1,15,,1,,14,,0.219091132,0.46,0.010343097,0.003143149,,,1.921016436,,,2,,0.222362883,0.322,0.035129169,0.032352804,,,1.921016436
2,4,2,1,16,,1,,15,,0.223369112,0.506,0.040508801,0.042113444,,,2.097922824,,,2,,0.273092277,0.322,0.017760487,0.023169267,,,2.097922824
2,4,2,1,17,,1,,16,,0.227999332,0.506,0.030995351,0.041718988,,,2.123984977,,,2,,0.244086981,0.322,0.029914909,0.0490264,,,2.123984977
2,4,2,1,18,,1,,17,,0.219157152,0.506,0.049373203,0.056777545,,,1.83308705,,,2,,0.2504583,0.368,0.032596215,0.040123882,,,1.83308705
2,4,2,1,19,,1,,18,,0.238619769,0.46,0.038255117,0.03679818,,,2.036506854,,,2,,0.23104128,0.276,0.016554936,0.010394104,,,2.036506854
2,4,2,1,20,,1,,19,,0.237394847,0.46,0.032206393,0.040833244,,,2.067442906,,,2,,0.216824498,0.322,0.009792723,0.015724581,,,2.067442906
2,4,2,1,21,,1,,20,,0.23387407,0.46,0.025022221,0.028849395,,,2.153664827,,,2,,0.237400852,0.276,0.038788108,0.034258439,,,2.153664827
2,4,2,1,22,,1,,21,,0.219949233,0.46,0.039482086,0.039518059,,,2.300000046,,,2,,0.23307485,0.276,0.012149746,0.014835399,,,2.300000046
2,4,2,1,23,,1,,22,,0.242876484,0.46,0.008698267,0.005744631,,,2.477175861,,,2,,0.245083158,0.368,0.010351178,-0.0082799,,,2.477175861
2,4,2,1,24,,1,,23,,0.2265189,0.506,0.035165616,0.047387886,,,2.724505147,,,2,,0.240215958,0.322,0.015109567,0.012247336,,,2.724505147
2,4,2,1,25,,1,,24,,0.237377592,0.506,0.024512228,0.02434664,,,2.707364825,,,2,,0.273805216,0.368,0.025024869,0.060356148,,,2.707364825
2,4,2,1,26,,1,,25,,0.242982058,0.46,0.015222933,0.025389473,,,2.888858656,,,2,,0.273684745,0.322,0.034815384,0.054852323,,,2.888858656
2,4,2,1,27,,1,,26,,0.215579123,0.506,0.062037138,0.069817586,,,2.814658828,,,2,,0.22640154,0.322,0.027028946,0.040933356,,,2.814658828
2,4,2,1,28,,1,,27,,0.272497757,0.506,0.034402832,0.049679314,,,2.888858656,,,2,,0.24902443,0.368,0.034029078,0.047245392,,,2.888858656
2,4,2,1,29,,1,,28,,0.20557216,0.506,0.062223205,0.073936242,,,2.904928284,,,2,,0.193831135,0.276,0.021771729,0.022816651,,,2.904928284
2,4,2,1,30,,1,,29,,0.247159047,0.506,0.048197771,0.038154225,,,2.979720852,,,2,,0.242478852,0.276,0.007270015,0.016165238,,,2.979720852
2,4,2,1,31,,1,,30,,0.238589107,0.506,0.037466034,0.046894138,,,2.693259789,,,2,,0.27430255,0.368,0.023963418,0.028728738,,,2.693259789
2,4,2,1,32,,1,,31,,0.215857559,0.46,0.025098447,0.025632507,,,2.724505147,,,2,,0.255765536,0.368,0.013643687,-0.000657305,,,2.724505147
2,4,2,1,33,,1,,32,,0.206013108,0.46,0.027410227,0.027114747,,,2.544594321,,,2,,0.226615453,0.276,0.006803978,0.005153755,,,2.544594321
2,4,2,1,34,,1,,33,,0.211838289,0.414,0.029437461,0.022364272,,,2.435829271,,,2,,0.240213422,0.322,0.037198032,0.050082364,,,2.435829271
2,4,2,1,35,,1,,34,,0.201949522,0.414,0.017190031,0.018665375,,,2.499286348,,,2,,0.228703856,0.322,0.016833551,-0.001880755,,,2.499286348
2,4,2,1,36,,1,,35,,0.199443636,0.414,0.008962452,0.007336199,,,2.590743574,,,2,,0.226638368,0.276,0.003027447,-0.007791347,,,2.590743574
2,4,2,1,37,,1,,36,,0.210943206,0.414,0.013765772,0.014999454,,,2.674337355,,,2,,0.214978028,0.276,0.028902317,0.011640626,,,2.674337355
2,4,2,1,38,,1,,37,,0.19213932,0.368,-0.014601784,-0.016467147,,,2.577642385,,,2,,0.204192576,0.276,0.027182441,0.023677855,,,2.577642385
2,4,2,1,39,,1,,38,,0.187524886,0.368,-0.010704964,-0.009215458,,,2.669585789,,,2,,0.20322431,0.276,0.006601996,0.010283508,,,2.669585789
2,4,2,1,40,,1,,39,,0.194216705,0.414,0.012884904,0.008306884,,,2.668000053,,,2,,0.174976808,0.23,0.026221711,0.014919909,,,2.668000053
2,4,2,1,41,,1,,40,,0.179735298,0.368,0.01468536,0.020378406,,,2.48570317,,,2,,0.195435643,0.276,0.015306159,0.001904983,,,2.48570317
2,4,2,1,42,,1,,41,,0.184540718,0.368,0.034573135,0.034262209,,,2.301839311,,,2,,0.195269155,0.23,0.01265429,0.011803993,,,2.301839311
2,4,2,1,43,,1,,42,,0.205544574,0.414,0.035437172,0.030006105,,,2.307348308,,,2,,0.183728117,0.276,0.003174912,-0.006912984,,,2.307348308
2,4,2,1,44,,1,,43,,0.204028492,0.46,0.02172157,0.022881493,,,2.225183183,,,2,,0.213499107,0.23,0.029629212,0.034808102,,,2.225183183
2,4,2,1,45,,1,,44,,0.207672022,0.46,0.035961808,0.041623237,,,2.238456656,,,2,,0.222956543,0.322,0.028464922,0.033013217,,,2.238456656
2,4,2,1,46,,1,,45,,0.224743792,0.46,0.044271161,0.052104905,,,2.05718258,,,2,,0.221596011,0.322,0.024562117,0.033467995,,,2.05718258
2,4,2,1,47,,1,,46,,0.228625957,0.46,0.019729065,0.004318179,,,1.966735405,,,2,,0.240982359,0.322,0.020552468,0.009139651,,,1.966735405
2,4,2,1,48,,1,,47,,0.249425915,0.552,0.028209362,0.032426264,,,1.986007089,,,2,,0.230208989,0.276,0.003180193,-0.009873629,,,1.986007089
2,4,2,1,49,,1,,48,,0.258679116,0.46,0.005436312,-0.007359182,,,2.238456656,,,2,,0.224874961,0.322,0.011150748,-0.001718569,,,2.238456656
2,4,2,1,50,,1,,49,,0.232462495,0.46,0.037312739,0.032223117,,,2.238456656,,,2,,0.230443383,0.276,0.013634038,0.010337555,,,2.238456656
2,4,2,1,51,,1,,50,,0.258865141,0.552,0.032777678,0.043019358,,,1.951614755,,,2,,0.232936958,0.276,0.013998417,0.029141638,,,1.951614755
2,4,2,1,52,,1,,51,,0.222329671,0.414,0.02323231,0.021687582,,,2.042731545,,,2,,0.225642883,0.276,0.016470097,0.019424273,,,2.042731545
2,4,2,1,53,,1,,52,,0.211478122,0.414,0.020682756,0.02206882,,,2.032346468,,,2,,0.194679911,0.322,-0.002708791,-0.019627669,,,2.032346468
2,4,2,1,54,,1,,53,,0.20061404,0.46,0.040192631,0.034496903,,,1.951614755,,,2,,0.19481375,0.276,0.001663916,-0.013492102,,,1.951614755
2,4,2,1,55,,1,,54,,0.194940348,0.414,-0.015027056,-0.021065539,,,1.940742165,,,2,,0.215372049,0.276,0.009113826,-0.010122871,,,1.940742165
2,4,2,1,56,,1,,55,,0.195593116,0.368,0.025477699,0.019876281,,,2.123984977,,,2,,0.20396541,0.322,0.030449042,0.026683272,,,2.123984977
2,4,2,1,57,,1,,56,,0.201895254,0.414,0.012523518,0.004364628,,,2.307348308,,,2,,0.244180577,0.322,0.011136253,-0.00294781,,,2.307348308
2,4,2,1,58,,1,,57,,0.204908068,0.414,0.006187809,-0.001063238,,,2.215653447,,,2,,0.202456226,0.23,0.024910081,0.005460665,,,2.215653447
2,4,2,1,59,,1,,58,,0.178912659,0.368,0.021626273,0.025481745,,,2.215653447,,,2,,0.212355402,0.322,0.034883591,0.037878574,,,2.215653447
2,4,2,1,60,,1,,59,,0.193686802,0.414,0.014164704,0.01263011,,,2.393768625,,,2,,0.196572018,0.23,0.047508251,0.052030203,,,2.393768625
2,4,2,1,61,,1,,60,,0.203274574,0.414,-5.13E-05,-0.004073567,,,2.490805542,,,2,,0.216492095,0.322,0.025684461,0.028639667,,,2.490805542
2,4,2,1,62,,1,,61,,0.197238645,0.414,0.020731572,0.019371635,,,2.590743574,,,2,,0.226116959,0.276,0.019652401,0.011574438,,,2.590743574
2,4,2,1,63,,1,,62,,0.198259855,0.414,0.019310389,0.010644386,,,2.784425311,,,2,,0.204459438,0.276,0.019424329,0.026790018,,,2.784425311
2,4,2,1,64,,1,,63,,0.206114347,0.414,0.036933148,0.028232652,,,2.966910911,,,2,,0.219262812,0.276,-0.004922132,-0.004230326,,,2.966910911
2,4,2,1,65,,1,,64,,0.212631921,0.414,0.017799374,0.013786807,,,3.161642674,,,2,,0.20251402,0.276,0.022728083,0.012792571,,,3.161642674
2,4,2,1,66,,1,,65,,0.21856171,0.46,0.009312828,-0.007139999,,,3.266971752,,,2,,0.209725459,0.276,0.006558137,-0.000527268,,,3.266971752
2,4,2,2,2,,1,,1,,0.197691876,0.46,0.026568854,0.022812984,,,2.444500816,,,2,,0.203562394,0.276,0.033264893,0.041790226,,,2.444500816
2,4,2,2,3,,1,,2,,0.184367934,0.368,0.024173782,0.024649754,,,2.531254285,,,2,,0.187499774,0.276,0.019747342,0.023586202,,,2.531254285
2,4,2,2,4,,1,,3,,0.190322825,0.414,0.011795245,0.010141788,,,2.477175861,,,2,,0.193121853,0.276,0.01723739,0.023513822,,,2.477175861
2,4,2,2,5,,1,,4,,0.197175596,0.414,0.017110003,0.014073347,,,2.477175861,,,2,,0.191696543,0.276,0.012827698,0.010484211,,,2.477175861
2,4,2,2,6,,1,,5,,0.20781464,0.414,0.012983644,0.016464306,,,2.365312712,,,2,,0.197456878,0.276,0.027567522,0.024725128,,,2.365312712
2,4,2,2,7,,1,,6,,0.187889589,0.368,0.011265418,0.01667874,,,2.477175861,,,2,,0.174158532,0.276,-0.00140337,-0.007460977,,,2.477175861
2,4,2,2,8,,1,,7,,0.196560068,0.414,0.025399039,0.028312843,,,2.388458965,,,2,,0.175691142,0.276,0.031941064,0.028422141,,,2.388458965
2,4,2,2,9,,1,,8,,0.209884181,0.46,0.018309164,0.012219461,,,2.388458965,,,2,,0.206667805,0.322,0.009403705,0.009623099,,,2.388458965
2,4,2,2,10,,1,,9,,0.19105354,0.368,0.029253823,0.031286553,,,2.211830056,,,2,,0.205935865,0.276,0.005946245,0.013152025,,,2.211830056
2,4,2,2,11,,1,,10,,0.222842395,0.46,0.026632387,0.02744815,,,2.123984977,,,2,,0.228240142,0.322,0.01087226,0.010284676,,,2.123984977
2,4,2,2,12,,1,,11,,0.225858114,0.46,0.039341217,0.036356785,,,2.186815079,,,2,,0.218562726,0.368,0.022622278,0.017112639,,,2.186815079
2,4,2,2,13,,1,,12,,0.221318916,0.46,0.016272309,0.008483383,,,2.365312712,,,2,,0.212331846,0.322,0.027741657,0.012802877,,,2.365312712
2,4,2,2,14,,1,,13,,0.214564041,0.414,0.012028529,0.011812856,,,2.00931037,,,2,,0.219985951,0.322,0.035257163,0.024207372,,,2.00931037
2,4,2,2,15,,1,,14,,0.216603881,0.414,0.012192758,0.011528574,,,1.921016436,,,2,,0.214534895,0.322,0.017892747,0.026329426,,,1.921016436
2,4,2,2,16,,1,,15,,0.211903215,0.46,0.034208531,0.029929136,,,2.097922824,,,2,,0.220288571,0.368,0.023660546,0.019754811,,,2.097922824
2,4,2,2,17,,1,,16,,0.206349633,0.414,0.003390956,-0.005887906,,,2.123984977,,,2,,0.225588847,0.322,0.020051104,0.023289333,,,2.123984977
2,4,2,2,18,,1,,17,,0.218294581,0.368,0.020784287,0.023220644,,,1.83308705,,,2,,0.198773859,0.322,0.037329913,0.035475215,,,1.83308705
2,4,2,2,19,,1,,18,,0.222693728,0.414,0.003540264,0.007309824,,,2.036506854,,,2,,0.197458631,0.322,0.026106291,0.036849495,,,2.036506854
2,4,2,2,20,,1,,19,,0.203385085,0.414,0.048774771,0.044463688,,,2.067442906,,,2,,0.209145776,0.276,0.032200354,0.025681807,,,2.067442906
2,4,2,2,21,,1,,20,,0.199164691,0.414,0.022838386,0.020223767,,,2.153664827,,,2,,0.184240576,0.276,0.015988551,0.020984428,,,2.153664827
2,4,2,2,22,,1,,21,,0.187422743,0.368,0.041590141,0.03688627,,,2.300000046,,,2,,0.188688194,0.276,0.005505008,0.005836441,,,2.300000046
2,4,2,2,23,,1,,22,,0.192163173,0.368,0.013167829,0.017621717,,,2.477175861,,,2,,0.211270455,0.322,0.03419869,0.034029032,,,2.477175861
2,4,2,2,24,,1,,23,,0.195138629,0.414,0.016028192,0.013225375,,,2.724505147,,,2,,0.188686067,0.322,0.016184709,0.013706827,,,2.724505147
2,4,2,2,25,,1,,24,,0.202254205,0.46,0.027188054,0.021883956,,,2.707364825,,,2,,0.184768037,0.276,0.01528452,0.011271365,,,2.707364825
2,4,2,2,26,,1,,25,,0.198550933,0.414,0.014636315,0.012646872,,,2.888858656,,,2,,0.213052364,0.322,0.01763769,0.019472977,,,2.888858656
2,4,2,2,27,,1,,26,,0.211921463,0.368,0.019401333,0.015385579,,,2.814658828,,,2,,0.238281136,0.322,0.036760804,0.044251493,,,2.814658828
2,4,2,2,28,,1,,27,,0.199871083,0.368,0.026266729,0.021321111,,,2.888858656,,,2,,0.207501815,0.276,0.028258806,0.031203797,,,2.888858656
2,4,2,2,29,,1,,28,,0.204133984,0.368,0.008862705,0.007957573,,,2.904928284,,,2,,0.238151329,0.322,0.013418109,-0.012637113,,,2.904928284
2,4,2,2,30,,1,,29,,0.212268346,0.46,0.029554093,0.022373617,,,2.979720852,,,2,,0.22695481,0.322,0.011477895,0.004340157,,,2.979720852
2,4,2,2,31,,1,,30,,0.222997029,0.552,0.065365317,0.044892997,,,2.693259789,,,2,,0.228862835,0.276,0.026137675,0.039597255,,,2.693259789
2,4,2,2,32,,1,,31,,0.237375617,0.506,0.04965408,0.053895899,,,2.724505147,,,2,,0.254649965,0.322,0.015499926,-0.021097837,,,2.724505147
