condition: 1 = control 2 = TSA,Cell index,Channel,KT pairs,KT,Time,,index,KT detect,widthX,widthY,raw tiltangle,elongationratio,semiaxesratio,tail,direction of tail,length of tail,,KK dist,path,,condition: 2 = TSA,Cell index,Channel,KT pairs,KT,Time,,index,KT detect,widthX,widthY,raw tiltangle,elongationratio,semiaxesratio,tail,direction of tail,length of tail,,KK dist,path
2,4,1,1,2,18,/,17,TRUE,0.190603732,0.203711463,-2.597209161,0.186316724,0.813683276,FALSE,,"0.046*""""",//,2.255407769,"D:\combine0802\tsa\new (2)\ch1\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv",////,2,4,2,1,2,18,/,17,TRUE,0.192877645,0.203335581,-1.768191887,0.05853699,0.94146301,FALSE,,"0.046*""""",//,2.255407769,"D:\combine0802\tsa\new (2)\ch2\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv"
2,4,1,1,2,19,/,18,TRUE,0.217885408,0.177687782,-2.674546565,0.161926061,0.838073939,FALSE,,"0.046*""""",//,2.275954351,"D:\combine0802\tsa\new (2)\ch1\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv",////,2,4,2,1,2,19,/,18,TRUE,0.217191667,0.208029369,-2.792996524,0.135275736,0.864724264,FALSE,,"0.046*""""",//,2.275954351,"D:\combine0802\tsa\new (2)\ch2\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv"
2,4,1,1,2,20,/,19,TRUE,0.215237653,0.190472029,-3.098511036,0.101406114,0.898593886,FALSE,,"0.046*""""",//,2.275954351,"D:\combine0802\tsa\new (2)\ch1\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv",////,2,4,2,1,2,20,/,19,TRUE,0.19875459,0.197111881,-2.096621433,0.077406683,0.922593317,FALSE,,"0.046*""""",//,2.275954351,"D:\combine0802\tsa\new (2)\ch2\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv"
2,4,1,1,2,21,/,20,TRUE,0.213581001,0.194832981,-2.977802439,0.145722143,0.854277857,FALSE,,"0.046*""""",//,2.300000046,"D:\combine0802\tsa\new (2)\ch1\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv",////,2,4,2,1,2,21,/,20,TRUE,0.210136873,0.199135538,-2.988535056,0.135184226,0.864815774,FALSE,,"0.046*""""",//,2.300000046,"D:\combine0802\tsa\new (2)\ch2\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv"
2,4,1,1,2,22,/,21,TRUE,0.202458045,0.200965792,3.08150345,0.165775498,0.834224502,FALSE,,"0.046*""""",//,2.275954351,"D:\combine0802\tsa\new (2)\ch1\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv",////,2,4,2,1,2,22,/,21,TRUE,0.221176395,0.189092737,-2.796090173,0.140559846,0.859440154,FALSE,,"0.046*""""",//,2.275954351,"D:\combine0802\tsa\new (2)\ch2\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv"
2,4,1,1,2,23,/,22,TRUE,0.216179772,0.195228258,-2.965862852,0.175499032,0.824500968,FALSE,,"0.046*""""",//,2.255407769,"D:\combine0802\tsa\new (2)\ch1\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv",////,2,4,2,1,2,23,/,22,TRUE,0.197245544,0.196783766,-3.034562312,0.156459422,0.843540578,FALSE,,"0.046*""""",//,2.255407769,"D:\combine0802\tsa\new (2)\ch2\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv"
2,4,1,1,2,24,/,23,TRUE,0.217973416,0.192089618,2.877292649,0.090079908,0.909920092,FALSE,,"0.046*""""",//,2.255407769,"D:\combine0802\tsa\new (2)\ch1\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv",////,2,4,2,1,2,24,/,23,TRUE,0.208044425,0.190269417,2.818112857,0.134539322,0.865460678,FALSE,,"0.046*""""",//,2.255407769,"D:\combine0802\tsa\new (2)\ch2\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv"
2,4,1,1,2,25,/,24,TRUE,0.213049453,0.188527762,-2.943882991,0.220104901,0.779895099,FALSE,,"0.046*""""",//,2.435829271,"D:\combine0802\tsa\new (2)\ch1\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv",////,2,4,2,1,2,25,/,24,TRUE,0.191099859,0.19073037,-1.570796327,0.073786018,0.926213982,FALSE,,"0.046*""""",//,2.435829271,"D:\combine0802\tsa\new (2)\ch2\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv"
2,4,1,1,2,26,/,25,TRUE,0.212869729,0.186613103,-2.993735267,0.21510363,0.78489637,FALSE,,"0.046*""""",//,2.345549023,"D:\combine0802\tsa\new (2)\ch1\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv",////,2,4,2,1,2,26,/,25,TRUE,0.215708098,0.206541561,-3.051538742,0.220767823,0.779232177,FALSE,,"0.046*""""",//,2.345549023,"D:\combine0802\tsa\new (2)\ch2\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv"
2,4,1,1,2,27,/,26,TRUE,0.21418199,0.193251018,2.994975256,0.193005927,0.806994073,FALSE,,"0.046*""""",//,2.420142193,"D:\combine0802\tsa\new (2)\ch1\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv",////,2,4,2,1,2,27,/,26,TRUE,0.208313293,0.220331686,2.420090194,0.140950024,0.859049976,FALSE,,"0.046*""""",//,2.420142193,"D:\combine0802\tsa\new (2)\ch2\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv"
2,4,1,1,2,28,/,27,TRUE,0.199235886,0.196604131,3.08197115,0.20907159,0.79092841,FALSE,,"0.046*""""",//,2.329254004,"D:\combine0802\tsa\new (2)\ch1\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv",////,2,4,2,1,2,28,/,27,TRUE,0.23074024,0.205348057,3.141592654,0.138793918,0.861206082,FALSE,,"0.046*""""",//,2.329254004,"D:\combine0802\tsa\new (2)\ch2\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv"
2,4,1,1,2,29,/,28,TRUE,0.207256073,0.187510555,-2.757239253,0.111071088,0.888928912,FALSE,,"0.046*""""",//,2.255407769,"D:\combine0802\tsa\new (2)\ch1\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv",////,2,4,2,1,2,29,/,28,TRUE,0.233688956,0.198803281,-3.12641705,0.197638443,0.802361557,FALSE,,"0.046*""""",//,2.255407769,"D:\combine0802\tsa\new (2)\ch2\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv"
2,4,1,1,2,30,/,29,TRUE,0.203156655,0.188890392,-2.685696362,0.138921656,0.861078344,FALSE,,"0.046*""""",//,2.329254004,"D:\combine0802\tsa\new (2)\ch1\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv",////,2,4,2,1,2,30,/,29,TRUE,0.219949265,0.201897023,-2.308843155,0.174140632,0.825859368,FALSE,,"0.046*""""",//,2.329254004,"D:\combine0802\tsa\new (2)\ch2\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv"
2,4,1,1,2,31,/,30,TRUE,0.200740306,0.184694686,-3.015340055,0.120032764,0.879967236,FALSE,,"0.046*""""",//,2.165422866,"D:\combine0802\tsa\new (2)\ch1\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv",////,2,4,2,1,2,31,/,30,TRUE,0.201829491,0.182080012,-2.730034596,0.113777286,0.886222714,FALSE,,"0.046*""""",//,2.165422866,"D:\combine0802\tsa\new (2)\ch2\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv"
2,4,1,1,2,32,/,31,TRUE,0.192157597,0.184171813,-2.585884848,0.205040703,0.794959297,FALSE,,"0.046*""""",//,2.133924128,"D:\combine0802\tsa\new (2)\ch1\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv",////,2,4,2,1,2,32,/,31,TRUE,0.200902679,0.179165958,-3.018590607,0.281475047,0.718524953,FALSE,,"0.046*""""",//,2.133924128,"D:\combine0802\tsa\new (2)\ch2\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv"
2,4,1,1,2,33,/,32,TRUE,0.206870131,0.200658407,-2.742773296,0.162786177,0.837213823,FALSE,,"0.046*""""",//,2.407870477,"D:\combine0802\tsa\new (2)\ch1\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv",////,2,4,2,1,2,33,/,32,TRUE,0.215285051,0.216914228,-2.139863279,0.116134816,0.883865184,FALSE,,"0.046*""""",//,2.407870477,"D:\combine0802\tsa\new (2)\ch2\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv"
2,4,1,1,2,34,/,33,TRUE,0.202736555,0.19546746,-2.958903586,0.114194402,0.885805598,FALSE,,"0.046*""""",//,2.602153007,"D:\combine0802\tsa\new (2)\ch1\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv",////,2,4,2,1,2,34,/,33,TRUE,0.233475654,0.203428587,-2.925955264,0.26055445,0.73944555,FALSE,,"0.046*""""",//,2.602153007,"D:\combine0802\tsa\new (2)\ch2\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv"
2,4,1,1,2,35,/,34,TRUE,0.187927723,0.191176974,-2.481375333,0.101482935,0.898517065,FALSE,,"0.046*""""",//,2.602153007,"D:\combine0802\tsa\new (2)\ch1\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv",////,2,4,2,1,2,35,/,34,TRUE,0.215820163,0.214778764,-2.691255509,0.108219502,0.891780498,FALSE,,"0.046*""""",//,2.602153007,"D:\combine0802\tsa\new (2)\ch2\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv"
2,4,1,1,2,36,/,35,TRUE,0.194371188,0.196132128,-2.463806471,0.124238544,0.875761456,FALSE,,"0.046*""""",//,2.707364825,"D:\combine0802\tsa\new (2)\ch1\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv",////,2,4,2,1,2,36,/,35,TRUE,0.221841588,0.192018287,2.999176837,0.207410339,0.792589661,FALSE,,"0.046*""""",//,2.707364825,"D:\combine0802\tsa\new (2)\ch2\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv"
2,4,1,1,2,37,/,36,TRUE,0.188671233,0.186991295,-2.965214325,0.078360045,0.921639955,FALSE,,"0.046*""""",//,2.693259789,"D:\combine0802\tsa\new (2)\ch1\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv",////,2,4,2,1,2,37,/,36,TRUE,0.209511371,0.205041082,-2.642821695,0.179664314,0.820335686,FALSE,,"0.046*""""",//,2.693259789,"D:\combine0802\tsa\new (2)\ch2\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv"
2,4,1,1,2,38,/,37,TRUE,0.211006049,0.193921554,-2.819437747,0.098569936,0.901430064,FALSE,,"0.046*""""",//,2.99530305,"D:\combine0802\tsa\new (2)\ch1\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv",////,2,4,2,1,2,38,/,37,TRUE,0.254168214,0.210480268,3.041029211,0.197969645,0.802030355,FALSE,,"0.046*""""",//,2.99530305,"D:\combine0802\tsa\new (2)\ch2\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv"
2,4,1,1,2,39,/,38,TRUE,0.206346363,0.198533443,-2.50031134,0.199931099,0.800068901,FALSE,,"0.046*""""",//,3.070650807,"D:\combine0802\tsa\new (2)\ch1\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv",////,2,4,2,1,2,39,/,38,TRUE,0.241379996,0.226096613,-2.724132492,0.150479939,0.849520061,FALSE,,"0.046*""""",//,3.070650807,"D:\combine0802\tsa\new (2)\ch2\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv"
2,4,1,1,2,40,/,39,TRUE,0.193849855,0.200560561,-2.397451134,0.053760178,0.946239822,FALSE,,"0.046*""""",//,3.161642674,"D:\combine0802\tsa\new (2)\ch1\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv",////,2,4,2,1,2,40,/,39,TRUE,0.204836248,0.238479573,-1.630136738,0.099922151,0.900077849,FALSE,,"0.046*""""",//,3.161642674,"D:\combine0802\tsa\new (2)\ch2\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv"
2,4,1,1,2,41,/,40,TRUE,0.188520794,0.216939182,-2.656917845,0.077483456,0.922516544,FALSE,,"0.046*""""",//,3.240960416,"D:\combine0802\tsa\new (2)\ch1\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv",////,2,4,2,1,2,41,/,40,TRUE,0.20267053,0.191552042,-1.768191887,0.05853699,0.94146301,FALSE,,"0.046*""""",//,3.240960416,"D:\combine0802\tsa\new (2)\ch2\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv"
2,4,1,1,2,42,/,41,TRUE,0.191384646,0.203272391,-2.684637339,0.031008808,0.968991192,FALSE,,"0.046*""""",//,3.252691259,"D:\combine0802\tsa\new (2)\ch1\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv",////,2,4,2,1,2,42,/,41,TRUE,0.197900713,0.209052552,-2.101555483,0.131110191,0.868889809,FALSE,,"0.046*""""",//,3.252691259,"D:\combine0802\tsa\new (2)\ch2\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv"
2,4,1,1,2,43,/,42,TRUE,0.199347789,0.193021235,-2.559932052,0.0973539,0.9026461,FALSE,,"0.046*""""",//,3.058221767,"D:\combine0802\tsa\new (2)\ch1\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv",////,2,4,2,1,2,43,/,42,TRUE,0.218313601,0.203215444,-2.825287942,0.226411105,0.773588895,FALSE,,"0.046*""""",//,3.058221767,"D:\combine0802\tsa\new (2)\ch2\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv"
2,4,1,1,2,44,/,43,TRUE,0.196379527,0.196595797,-0.843111494,0.051875948,0.948124052,FALSE,,"0.046*""""",//,2.79807082,"D:\combine0802\tsa\new (2)\ch1\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv",////,2,4,2,1,2,44,/,43,TRUE,0.209596436,0.186430688,3.141592654,0.171921329,0.828078671,FALSE,,"0.046*""""",//,2.79807082,"D:\combine0802\tsa\new (2)\ch2\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv"
2,4,1,1,2,45,/,44,TRUE,0.200186337,0.180387014,-2.544174967,0.038113529,0.961886471,FALSE,,"0.046*""""",//,2.693259789,"D:\combine0802\tsa\new (2)\ch1\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv",////,2,4,2,1,2,45,/,44,TRUE,0.242842183,0.186145314,-2.96760806,0.280334344,0.719665656,FALSE,,"0.046*""""",//,2.693259789,"D:\combine0802\tsa\new (2)\ch2\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv"
2,4,1,1,2,46,/,45,TRUE,0.203447931,0.190302887,-2.840470657,0.222785059,0.777214941,FALSE,,"0.046*""""",//,2.499286348,"D:\combine0802\tsa\new (2)\ch1\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv",////,2,4,2,1,2,46,/,45,TRUE,0.22994675,0.192322924,-2.92357348,0.180034258,0.819965742,FALSE,,"0.046*""""",//,2.499286348,"D:\combine0802\tsa\new (2)\ch2\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv"
2,4,1,1,2,47,/,46,TRUE,0.201540456,0.199769202,-2.433983964,0.121397093,0.878602907,FALSE,,"0.046*""""",//,2.420142193,"D:\combine0802\tsa\new (2)\ch1\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv",////,2,4,2,1,2,47,/,46,TRUE,0.218983982,0.193892625,2.951868565,0.133093716,0.866906284,FALSE,,"0.046*""""",//,2.420142193,"D:\combine0802\tsa\new (2)\ch2\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv"
2,4,1,1,2,48,/,47,TRUE,0.190689869,0.184903742,-2.521343168,0.076961539,0.923038461,FALSE,,"0.046*""""",//,2.602153007,"D:\combine0802\tsa\new (2)\ch1\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv",////,2,4,2,1,2,48,/,47,TRUE,0.208688632,0.19081575,-2.590922425,0.12396387,0.87603613,FALSE,,"0.046*""""",//,2.602153007,"D:\combine0802\tsa\new (2)\ch2\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv"
2,4,1,1,2,49,/,48,TRUE,0.200931427,0.182902556,-2.538337398,0.123094731,0.876905269,FALSE,,"0.046*""""",//,2.399066533,"D:\combine0802\tsa\new (2)\ch1\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv",////,2,4,2,1,2,49,/,48,TRUE,0.203346358,0.221474568,2.994657986,0.085417655,0.914582345,FALSE,,"0.046*""""",//,2.399066533,"D:\combine0802\tsa\new (2)\ch2\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv"
2,4,1,1,2,50,/,49,TRUE,0.191159675,0.209312425,-2.44290585,0.179212221,0.820787779,FALSE,,"0.046*""""",//,2.307348308,"D:\combine0802\tsa\new (2)\ch1\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv",////,2,4,2,1,2,50,/,49,TRUE,0.212217397,0.198349844,-2.92357348,0.180034258,0.819965742,FALSE,,"0.046*""""",//,2.307348308,"D:\combine0802\tsa\new (2)\ch2\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv"
2,4,1,1,2,51,/,50,TRUE,0.179133326,0.197158688,-1.817030867,0.128179118,0.871820882,FALSE,,"0.046*""""",//,2.307348308,"D:\combine0802\tsa\new (2)\ch1\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv",////,2,4,2,1,2,51,/,50,TRUE,0.188725651,0.197931851,-1.760520415,0.133093716,0.866906284,FALSE,,"0.046*""""",//,2.307348308,"D:\combine0802\tsa\new (2)\ch2\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv"
2,4,1,1,2,52,/,51,TRUE,0.179270961,0.190234701,-1.966422328,0.085327108,0.914672892,FALSE,,"0.046*""""",//,2.307348308,"D:\combine0802\tsa\new (2)\ch1\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv",////,2,4,2,1,2,52,/,51,TRUE,0.20452193,0.195904004,-2.53604799,0.062673037,0.937326963,FALSE,,"0.046*""""",//,2.307348308,"D:\combine0802\tsa\new (2)\ch2\10.-1\Path from Track_1 to Track_1.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 9}, Day]0908resultXYnew\newMethod\10.-1_(+-1)_NewResult_0908XYnew.csv"
