"condition","Cell index","KT pairs","KT","Time","move X","move Y","move Z","move interval","WidthX Ch1 (normalized)","tail or not ch1","tail direction ch1","WidthX Ch2 (normalized)","tail or not ch2","tail direction ch2","location X","location Y","location Z","frame"
1,4,11,2,33,0.1923803314441468,0.023019411804323653,-0.00037674600777659606,1,1.0829782000658503,"False","",1.1388776150226447,"False","",-0.35321704388296027,0.15331671516670475,0.10297541750212824,33
1,4,11,2,34,0.06897682847200848,0.05192035156529329,0.16452258192583957,1,1.059710517138407,"False","",1.0100919154198547,"True","left",-0.16083671243881348,0.1763361269710284,0.10259867149435165,34
1,4,11,2,35,-0.03521114998082986,0.20223971065904323,-0.0563315497924719,1,0.9293610021701388,"False","",0.9698947321737018,"False","",-0.091859883966805,0.2282564785363217,0.2671212534201912,35
1,4,11,2,36,0.01460151218634742,0.03907905475989182,0.054082303125877695,1,0.8070904194893341,"False","",0.9495830995725991,"False","",-0.12707103394763486,0.4304961891953649,0.21078970362771932,36
1,4,11,2,37,-0.16466499540697654,0.07930350881225756,0.07835865144918963,1,0.9059872569269553,"False","",0.8768434884260892,"False","",-0.11246952176128744,0.46957524395525674,0.264872006753597,37
1,4,11,2,38,-0.07016558977389664,0.29985079572519524,-0.0613991951754691,1,0.9291869871421428,"False","",0.9834435210512141,"False","",-0.277134517168264,0.5488787527675143,0.34323065820278664,38
1,4,11,2,39,-0.35429599734489337,0.12460044895276035,0.010634032021991757,1,0.9268668890271283,"False","",0.9153862727051955,"False","",-0.3473001069421606,0.8487295484927095,0.28183146302731754,39
1,4,11,2,40,-0.4677368122391261,0.062491811528024854,0.04082422939517816,1,1.0192648656576444,"False","",0.9212097847861145,"False","",-0.701596104287054,0.9733299974454699,0.2924654950493093,40
1,4,11,2,41,-0.18002130435477248,0.13016031119770943,-0.047583760104400685,1,1.080882241496395,"False","",0.9027204579221808,"False","",-1.16933291652618,1.0358218089734947,0.33328972444448746,41
1,4,11,2,42,-0.17190038660671014,-0.008007565193112853,-0.08738765728238218,1,1.023052379660236,"False","",0.9348216758675123,"False","",-1.3493542208809526,1.1659821201712042,0.28570596434008677,42
1,4,11,2,43,-0.13989326404560742,-0.09060035777957154,-0.124819993401593,1,0.9215359410673492,"False","",0.9051347358660996,"False","",-1.5212546074876627,1.1579745549780913,0.1983183070577046,43
1,4,11,2,44,0.04670496123234713,-0.07892606478597486,-0.00630930244761041,1,0.9913717716528069,"False","",0.9025046563708014,"False","",-1.6611478715332701,1.0673741971985198,0.07349831365611159,44
1,4,11,2,45,0.15265834921490296,0.15072642849911233,0.1460056819947495,1,0.9741699365983904,"False","",0.8908978685137994,"False","",-1.614442910300923,0.9884481324125449,0.06718901120850118,45
1,4,11,2,46,0.17332228266909055,-0.022942214677087236,-0.14508378360246232,1,1.0711415497349948,"False","",1.0466480316867786,"False","",-1.46178456108602,1.1391745609116573,0.21319469320325068,46
1,4,11,2,47,-0.054381415306524516,-0.004121475060525626,-0.035533985018927794,1,1.0222347440453268,"False","",0.980637879287723,"False","",-1.2884622784169295,1.11623234623457,0.06811090960078836,47
1,4,11,2,48,-0.12742060293518165,0.108358520397978,-0.09279693044615289,1,1.0592964242783651,"False","",1.0335476558782157,"False","",-1.342843693723454,1.1121108711740444,0.03257692458186057,48
1,4,11,2,49,-0.05076899941529156,0.0360280956240544,-0.08464438409864217,1,0.9306690032204707,"True","left",0.9457180152106317,"False","",-1.4702642966586357,1.2204693915720224,-0.060220005864292325,49
1,4,11,2,50,-0.1697533187173459,-0.08186471504211212,-0.10618678183213603,1,0.9219920732663502,"False","",0.874757480992761,"False","",-1.5210332960739272,1.2564974871960768,-0.1448643899629345,50
1,4,11,2,51,-0.24025235437709647,0.04069811748908059,-0.03203798200572505,1,0.8225506810578828,"False","",0.8295762323195944,"False","",-1.6907866147912731,1.1746327721539647,-0.2510511717950705,51
1,4,11,2,52,-0.1614621880504501,-0.035371388101959056,-0.06784882247477131,1,0.8794226091974997,"False","",0.8796415253318367,"False","",-1.9310389691683696,1.2153308896430453,-0.2830891538007956,52
1,4,11,2,53,0.04303786973675372,0.022838514175456126,-0.20774253707843449,1,0.8591862481103298,"False","",0.8692764359039515,"False","",-2.0925011572188197,1.1799595015410862,-0.3509379762755669,53
1,4,11,2,54,-0.21528099549231428,0.03815476097866899,-0.06412878024792978,1,0.8135221635250925,"False","",0.8873220100806627,"False","",-2.049463287482066,1.2027980157165423,-0.5586805133540014,54
1,4,11,2,55,0.07703013442894857,-0.04545202399299342,0.03420210291073289,1,0.9368776042742604,"False","",0.9154094921975259,"False","",-2.2647442829743802,1.2409527766952113,-0.6228092936019312,55
1,4,11,2,56,0.031456484447929256,0.18389035304785395,0.14150247866716315,1,0.9529596747197534,"False","",0.9229810616707651,"False","",-2.1877141485454317,1.195500752702218,-0.5886071906911983,56
1,4,11,2,57,0.14750173605824557,0.10958595152772155,-0.006391148484783948,1,1.0421574152982414,"False","",0.9642363610572381,"False","",-2.1562576640975024,1.3793911057500718,-0.4471047120240351,57
1,4,11,2,58,0.038713402253407025,0.0704872490453674,-0.008865887315591348,1,0.9939125761394977,"False","",0.8514407882959077,"False","",-2.008755928039257,1.4889770572777934,-0.45349586050881907,58
1,4,11,2,59,0.057798912607905706,0.08219067332293051,-0.05651522768880235,1,0.9310986067309157,"False","",0.9379192174808193,"False","",-1.9700425257858498,1.5594643063231608,-0.4623617478244104,59
""
""
1,5,3,1,1,0.11858350017699948,-0.015259573035691254,0.035214516072214486,-1,0.8046650567887335,"True","right",0.9067421599186546,"False","",1.112522300283949,-1.7333121124204265,-0.2390107529711082,1
1,5,3,1,2,-0.08825078583372914,0.034028828473555706,0.017315970864038355,-1,0.8892106992872256,"False","",0.9929521546584378,"False","",0.9939388001069496,-1.7180525393847352,-0.2742252690433227,2
1,5,3,1,3,-0.000012429568176486328,-0.09058094182178422,-0.1494212285107417,-1,0.8551257489928645,"True","right",1.0432657296691414,"False","",1.0821895859406787,-1.752081367858291,-0.291541239907361,3
1,5,3,1,4,0.1469931536126765,-0.06428216778711615,-0.28813570659270316,-1,0.9021123796776185,"False","",1.0442190696766442,"False","",1.0822020155088552,-1.6615004260365067,-0.14212001139661934,4
1,5,3,1,5,-0.019984972178757943,-0.06779070134754761,0.011539413289879175,-1,0.8902237278227274,"False","",1.122294710855412,"False","",0.9352088618961787,-1.5972182582493906,0.14601569519608382,5
1,5,3,1,6,0.11239440940312839,-0.1139782853330269,-0.008456038721186276,-1,0.8289409045831424,"False","",0.9477325885494767,"False","",0.9551938340749366,-1.529427556901843,0.13447628190620464,6
1,5,3,1,7,-0.12244228478376407,-0.11221886854442609,-0.0466683841295088,-1,0.9736891978273353,"True","right",0.9283036746256121,"False","",0.8427994246718082,-1.415449271568816,0.14293232062739092,7
1,5,3,1,8,0.0556583803944104,-0.12206331431394979,0.085960418881045,-1,0.8576503429427774,"False","",1.1222529479868582,"False","",0.9652417094555723,-1.30323040302439,0.18960070475689972,8
1,5,3,1,9,-0.08892561062286752,-0.09105259107701169,-0.016915327402201363,-1,0.9483486776070331,"False","",0.9726535069735079,"False","",0.9095833290611619,-1.1811670887104402,0.10364028587585472,9
1,5,3,1,10,-0.006154759132279253,-0.1140722040774893,0.02200324350367011,-1,1.0529842463255767,"False","",1.028989265657467,"False","",0.9985089396840294,-1.0901144976334285,0.12055561327805608,10
1,5,3,1,11,-0.09813640364586895,-0.04016220838994933,0.06602179678337028,-1,0.9672854794889555,"True","right",1.0208157269890603,"False","",1.0046636988163087,-0.9760422935559392,0.09855236977438597,11
1,5,3,1,12,0.12111052161266223,-0.03837701287760886,0.0739100388221754,-1,0.9164038737650323,"True","right",0.9935930763322157,"False","",1.1028001024621776,-0.9358800851659899,0.032530572991015694,12
1,5,3,1,13,-0.049907154827604217,-0.16316571788818202,0.023367866417379313,-1,0.8189383815254841,"False","",0.9424040994918056,"False","",0.9816895808495154,-0.897503072288381,-0.0413794658311597,13
1,5,3,1,14,0.06206914375705708,-0.11748090555996171,0.00954649511858019,-1,0.8705708551252276,"True","right",0.9123309012348072,"False","",1.0315967356771196,-0.734337354400199,-0.06474733224853901,14
1,5,3,1,15,-0.040847891329701014,-0.07577992073009376,-0.03915900161868224,-1,0.9136338904284533,"True","right",0.9196968681262238,"False","",0.9695275919200625,-0.6168564488402373,-0.0742938273671192,15
1,5,3,1,16,0.048841603501598385,-0.04187528349500891,-0.0072493825402908385,-1,0.83536628597396,"False","",0.9482143499000074,"False","",1.0103754832497636,-0.5410765281101435,-0.03513482574843696,16
1,5,3,1,17,0.012611789323837996,-0.11621937264682192,-0.03587672973362088,-1,0.8132607915907348,"True","right",0.8790727693671331,"False","",0.9615338797481652,-0.4992012446151346,-0.02788544320814612,17
1,5,3,1,18,-0.006580213808485169,0.05262086128324306,-0.00008094538224501235,-1,0.8836160801891882,"False","",0.9258164770337048,"False","",0.9489220904243272,-0.3829818719683127,0.007991286525474761,18
1,5,3,1,19,-0.012437834491361599,0.11523173190335978,0.008702457438287015,-1,0.8815677747955576,"True","right",0.960005765079056,"False","",0.9555023042328123,-0.43560273325155574,0.008072231907719774,19
1,5,3,1,20,0.05286827522727222,0.04384976975750643,-0.03660214651958493,-1,0.8620973397330931,"True","right",0.9789637948492568,"False","",0.967940138724174,-0.5508344651549155,-0.0006302255305672411,20
1,5,3,1,21,0.04555624608533293,-0.061546510521111486,0.07962085780571637,-1,0.8429384094462,"False","",1.0377923400041777,"False","",0.9150718634969017,-0.594684234912422,0.03597192098901769,21
1,5,3,1,22,0.06551389368941685,0.015453250075404767,-0.04500899981207118,-1,0.8871580696997537,"False","",1.0057989899657618,"False","",0.8695156174115688,-0.5331377243913105,-0.04364893681669868,22
1,5,3,1,23,0.13283129940123573,-0.08966585209764055,0.018805752786025476,-1,0.7984198168733375,"False","",0.9699168590857357,"False","",0.804001723722152,-0.5485909744667152,0.0013600629953725019,23
1,5,3,1,24,0.09401756858025401,-0.05069253122987849,-0.012090580436888043,-1,0.7604290673264403,"False","",0.9182205260587901,"False","",0.6711704243209162,-0.4589251223690747,-0.017445689790652974,24
1,5,3,1,25,0.18667873737086182,-0.05633829616530939,0.05348752219547215,-1,0.7295967004433002,"False","",0.9287521760736062,"False","",0.5771528557406622,-0.4082325911391962,-0.005355109353764931,25
1,5,3,1,26,-0.04481497338950824,-0.08508336610917056,-0.012183186211195518,-1,0.771068634810074,"False","",0.8948409798134723,"False","",0.3904741183698004,-0.3518942949738868,-0.05884263154923708,26
1,5,3,1,27,0.02200606114621273,-0.1048737210835462,0.01452441382495695,-1,0.6418583097789184,"False","",0.8735739241221983,"False","",0.43528909175930863,-0.26681092886471625,-0.04665944533804156,27
1,5,3,1,28,0.27069094692275897,-0.04849541340794605,0.001287048564235116,-1,0.7143823061667711,"False","",0.8346599680948666,"False","",0.4132830306130959,-0.16193720778117004,-0.06118385916299851,28
1,5,3,1,29,-0.0005016890215099323,-0.040818442693105084,-0.06655222561783192,-1,0.8291736748528271,"False","",0.930027462420814,"False","",0.14259208369033693,-0.11344179437322399,-0.06247090772723363,29
1,5,3,1,30,0.09898796768457885,-0.008109315949206497,0.04852181594779703,-1,0.7204108815232783,"False","",0.8106683044527478,"False","",0.14309377271184687,-0.07262335168011891,0.0040813178905982905,30
1,5,3,1,31,0.10304808735538273,-0.06291368489937721,-0.013907310603105238,-1,0.7261290321427103,"False","",0.8302642339143438,"False","",0.04410580502726802,-0.06451403573091241,-0.04444049805719874,31
1,5,3,1,32,0.06650558178505506,0.03293735077293558,0.05785907012107494,-1,0.7851236260247721,"False","",0.8865624327360959,"False","",-0.058942282328114715,-0.0016003508315352022,-0.030533187454093502,32
1,5,3,1,33,0.01591232153133859,-0.07651347287243748,0.024424645685013457,-1,0.7373983064857386,"False","",0.837755381891454,"False","",-0.12544786411316977,-0.03453770160447078,-0.08839225757516844,33
1,5,3,1,34,0.011215210712419932,-0.11889962794720077,0.08387871204775832,-1,0.8499605872188007,"False","",0.8712592139494216,"False","",-0.14136018564450836,0.0419757712679667,-0.1128169032601819,34
1,5,3,1,35,0.037782201582510666,-0.032372572030713975,-0.07703134472100692,-1,1.2411943208599796,"True","both",0.8982352377256658,"True","right",-0.1525753963569283,0.16087539921516747,-0.19669561530794022,35
1,5,3,1,36,-0.013613800119520292,-0.07601647547604173,0.06545097712797121,-1,1.2810962691337928,"True","both",0.9152226317380634,"False","",-0.19035759793943896,0.19324797124588144,-0.1196642705869333,36
1,5,3,1,37,0.165563693007579,0.050855640165758054,0.015674552299078437,-1,1.3695090440202529,"True","both",0.9140088417603076,"False","",-0.17674379781991867,0.2692644467219232,-0.1851152477149045,37
1,5,3,1,38,0.15063812158377132,-0.02009264900831287,-0.0780474497290663,-1,1.404490895898429,"True","both",0.9085493999167024,"False","",-0.3423074908274977,0.21840880655616512,-0.20078980001398294,38
1,5,3,1,39,0.21148375010228015,-0.09958315943356144,0.03640908991942193,-1,0.8083533247236985,"False","",1.0405271463343686,"False","",-0.492945612411269,0.238501455564478,-0.12274235028491665,39
1,5,3,1,40,0.06666550556087003,-0.15136095033945374,-0.05250182048161722,-1,1.4005147880499624,"True","both",1.2547393085583542,"True","right",-0.7044293625135492,0.33808461499803943,-0.15915144020433858,40
1,5,3,1,41,0.046457511473336766,-0.0855692681137743,-0.027532726878441216,-1,1.2484726370447927,"True","both",0.9562161472464097,"False","",-0.7710948680744192,0.48944556533749317,-0.10664961972272136,41
1,5,3,1,42,0.1939250653833362,-0.04293719130300211,-0.01790514718012126,-1,0.8831710472947845,"True","right",1.0026878478647714,"False","",-0.817552379547756,0.5750148334512675,-0.07911689284428014,42
1,5,3,1,43,0.0743764181095159,-0.07288054626225549,0.11053190954108527,-1,1.0691189129169574,"True","right",0.9787967070165233,"False","",-1.0114774449310922,0.6179520247542696,-0.06121174566415888,43
1,5,3,1,44,0.04051597867624679,-0.00984301858715142,-0.09889357871289906,-1,1.3167945809611554,"True","right",1.1866868392727659,"True","right",-1.085853863040608,0.6908325710165251,-0.17174365520524415,44
1,5,3,1,45,-0.1308271348891754,0.07085921384256899,-0.03545631854210185,-1,0.9949080392291291,"True","right",0.9868761722482553,"False","",-1.1263698417168548,0.7006755896036765,-0.0728500764923451,45
1,5,3,1,46,0.08691473387131232,-0.10931323372759216,-0.047597045738877686,-1,1.0208962838907458,"True","both",0.9345433529396304,"True","right",-0.9955427068276794,0.6298163757611075,-0.037393757950243245,46
1,5,3,1,47,0.18250539157321555,-0.22077958592504388,-0.049555054743646965,-1,1.1851641978092091,"True","both",0.9373886235527017,"True","right",-1.0824574406989917,0.7391296094886997,0.01020328778863444,47
1,5,3,1,48,0.023988675942813842,-0.14337420075894158,0.09495442287986977,-1,1.2711864837424132,"True","both",1.1624554128779507,"True","right",-1.2649628322722073,0.9599091954137435,0.059758342532281405,48
1,5,3,1,49,0.07463356918685626,-0.12717961520775845,-0.05749125855776982,-1,1.2035379200159728,"True","right",1.0748183025916562,"True","right",-1.2889515082150211,1.1032833961726851,-0.035196080347588365,49
1,5,3,1,50,0.07408094021840306,-0.007635371609854502,0.016484020174620806,-1,1.169011235644497,"True","right",1.1056360720335208,"True","right",-1.3635850774018774,1.2304630113804436,0.022295178210181454,50
1,5,3,1,51,-0.01292959635805424,-0.04668452117001465,-0.1348660414046854,-1,1.2774443485901712,"True","right",1.095552849338081,"True","right",-1.4376660176202805,1.238098382990298,0.0058111580355606485,51
1,5,3,1,52,-0.023596290696454858,-0.16135666453826936,-0.010453705644878797,-1,1.2480871252544603,"True","both",1.16177986480782,"True","right",-1.4247364212622262,1.2847829041603127,0.14067719944024604,52
1,5,3,1,53,-0.0761385564293775,-0.14743385478601745,-0.03796332906573974,-1,1.3186287274375732,"True","both",0.9168867177142649,"True","right",-1.4011401305657714,1.446139568698582,0.15113090508512483,53
1,5,3,1,54,-0.09675306512457027,0.014457877901049798,-0.017861606200528568,-1,1.2792354455660586,"True","both",1.2913950281319688,"True","both",-1.3250015741363939,1.5935734234845995,0.18909423415086457,54
1,5,3,1,55,-0.1682944290248738,-0.030217538455053372,-0.15928748273731763,-1,1.3765539997164893,"True","both",1.3578364090857258,"True","both",-1.2282485090118236,1.5791155455835497,0.20695584035139314,55
1,5,3,1,56,-0.08595199986724467,-0.07447296333383413,0.006264039780862873,-1,1.208567063683542,"True","both",0.873996741631929,"False","",-1.0599540799869498,1.609333084038603,0.36624332308871077,56
1,5,3,1,57,0.09250829956201834,-0.06597340109916416,0.09617120409778401,-1,0.7915916963211725,"True","right",0.9704795831491565,"False","",-0.9740020801197051,1.6838060473724372,0.3599792833078479,57
1,5,3,1,58,-0.08078870497384294,-0.10785572976009661,-0.055849341560780585,-1,1.570591574471787,"True","both",1.3774781973116474,"True","both",-1.0665103796817235,1.7497794484716014,0.2638080792100639,58
1,5,3,1,59,0.1360306991706981,-0.0660205330448207,0.12997396577942633,-1,1.5021408804593226,"True","both",1.4767941355937781,"True","both",-0.9857216747078805,1.857635178231698,0.31965742077084447,59
1,5,3,2,1,-0.24871112400050244,-0.03862375157977116,-0.1284385388828751,1,0.9264127154993387,"False","",1.038898322332393,"False","",0.7802684335969907,-1.7778837263687626,-0.22347878883603145,1
1,5,3,2,2,-0.020067476922576155,-0.020094756170130346,-0.14353271639609355,1,0.9273246758102541,"False","",0.8891580851200241,"False","",0.5315573095964883,-1.8165074779485337,-0.35191732771890655,2
1,5,3,2,3,0.015886861565530097,0.1794507754499053,0.22558296094835023,1,0.8953039870098912,"False","",0.9031724044554754,"False","",0.5114898326739121,-1.836602234118664,-0.4954500441150001,3
1,5,3,2,4,-0.2693371596254064,-0.02055346527076818,0.2955848087263201,1,1.002750304246556,"False","",0.9716535489343531,"False","",0.5273766942394422,-1.6571514586687588,-0.26986708316664987,4
1,5,3,2,5,0.05675483312577523,0.13627492149063247,0.12010124331129535,1,0.973556425828697,"False","",0.9761410721791243,"False","",0.25803953461403584,-1.677704923939527,0.025717725559670224,5
1,5,3,2,6,-0.06594456540992599,0.1761889075197196,0.03735701772360056,1,0.9961704444663778,"False","",0.9616613583628343,"False","",0.31479436773981107,-1.5414300024488945,0.14581896887096557,6
1,5,3,2,7,0.14674726959351414,0.22245442293689077,0.029274062263236367,1,1.0169322663668106,"False","",0.9561124349625137,"False","",0.24884980232988507,-1.365241094929175,0.18317598659456613,7
1,5,3,2,8,-0.008661879581601362,0.21283195568436764,-0.036713231097754706,1,1.0215302384902225,"False","",0.9407250338476365,"False","",0.3955970719233992,-1.1427866719922841,0.2124500488578025,8
1,5,3,2,9,0.1058818534545507,0.07866202267078837,-0.08963458626340393,1,1.0064740024571133,"False","",0.9813503988594761,"False","",0.38693519234179785,-0.9299547163079165,0.1757368177600478,9
1,5,3,2,10,-0.03182848824920459,0.046726009296604865,-0.04242082468332642,1,0.9679061343455239,"False","",1.0060381699846155,"False","",0.49281704579634855,-0.8512926936371281,0.08610223149664387,10
1,5,3,2,11,0.11643994637195387,0.03994200469361964,-0.06870250602181815,1,0.9906339456331735,"False","",0.9346874533064804,"False","",0.46098855754714396,-0.8045666843405233,0.04368140681331745,11
1,5,3,2,12,-0.056620504023750406,0.0617720798814716,-0.043881992194469754,1,1.3342622887753006,"True","both",0.9180904937576146,"False","",0.5774285039190978,-0.7646246796469036,-0.025021099208500708,12
1,5,3,2,13,0.11115804742788615,0.21003028100161014,-0.009193903416785387,1,1.0019092284354922,"False","",1.017445253262896,"False","",0.5208079998953474,-0.702852599765432,-0.06890309140297046,13
1,5,3,2,14,-0.07436137708111623,0.09112208285520396,-0.007708182084368853,1,1.0119702646957136,"False","",0.9554915952187818,"False","",0.6319660473232336,-0.4928223187638219,-0.07809699481975585,14
1,5,3,2,15,0.11488642600723153,0.06788885818815515,0.021055048046394687,1,0.904856546224727,"False","",0.9587784863421831,"False","",0.5576046702421174,-0.4017002359086179,-0.0858051769041247,15
1,5,3,2,16,-0.10631787892302569,0.05351759256821076,0.03945210768287721,1,1.03923634352569,"False","",0.9724416259391805,"False","",0.6724910962493489,-0.33381137772046277,-0.06475012885773002,16
1,5,3,2,17,0.022764600942871027,0.11340382408900762,-0.027969570987372072,1,0.9754779028564702,"False","",0.9205394505592509,"False","",0.5661732173263232,-0.280293785152252,-0.025298021174852803,17
1,5,3,2,18,0.004420646591189126,-0.12527755421940867,-0.001112641938578851,1,0.9565314654603455,"False","",0.9629209718952514,"False","",0.5889378182691942,-0.16688996106324439,-0.053267592162224875,18
1,5,3,2,19,-0.04285790588173377,-0.14566374959227435,-0.08069035831328475,1,1.0313362093226204,"False","",0.9821368198604488,"False","",0.5933584648603834,-0.29216751528265306,-0.054380234100803726,19
1,5,3,2,20,-0.029055744943025097,-0.05038680610826596,0.130645747665184,1,0.9774421214918891,"False","",0.9876785297011921,"False","",0.5505005589786496,-0.4378312648749274,-0.13507059241408848,20
1,5,3,2,21,-0.07169654353629795,0.0362723252540853,-0.02793930162253755,1,1.024063028044907,"False","",0.9911631657127596,"False","",0.5214448140356245,-0.48821807098319336,-0.004424844748904477,21
1,5,3,2,22,-0.004518447539479276,0.007023508358573238,-0.05152257215084666,1,1.0003073781499034,"False","",0.9812694095169403,"False","",0.44974827049932653,-0.45194574572910806,-0.032364146371442026,22
1,5,3,2,23,-0.030607462684345776,-0.07204865845111019,0.031191568518779467,1,0.951890149307016,"False","",0.9874826761000981,"False","",0.44522982295984725,-0.4449222373705348,-0.08388671852228868,23
1,5,3,2,24,0.035672855607800535,0.08504999765334631,-0.035092476426042296,1,1.018829224031282,"False","",1.1094238006443173,"False","",0.4146223602755015,-0.516970895821645,-0.05269515000350922,24
1,5,3,2,25,-0.11667304997950989,0.06423431864256646,0.06569781461894042,1,1.028164792865349,"False","",1.049736515714782,"False","",0.450295215883302,-0.4319208981682987,-0.08778762642955151,25
1,5,3,2,26,0.06262351158760371,0.05529459409574056,-0.09286315404209067,1,1.074822215459831,"False","",1.0286639567920983,"False","",0.3336221659037921,-0.36768657952573225,-0.022089811810611093,26
1,5,3,2,27,-0.0581600100228874,0.2704691459047215,-0.05010504567651475,1,1.0911764299674618,"False","",1.0469764767746825,"False","",0.39624567749139583,-0.3123919854299917,-0.11495296585270176,27
1,5,3,2,28,-0.2580226839779316,0.0349540616530275,0.0796515430576501,1,1.069481346343861,"False","",1.0769397480543852,"False","",0.33808566746850843,-0.041922839525270206,-0.1650580115292165,28
1,5,3,2,29,0.009462069070845125,0.007213292722410891,-0.01991991705104712,1,1.0519922259930108,"False","",1.0519647793699156,"False","",0.08006298349057683,-0.006968777872242704,-0.08540646847156641,29
1,5,3,2,30,0.0359145302816799,-0.0445189878455059,-0.03622754081272628,1,1.0488174116237499,"False","",1.0262004793143047,"False","",0.08952505256142196,0.0002445148501681871,-0.10532638552261353,30
1,5,3,2,31,-0.08904644328458211,0.13938475192564503,-0.0013235650990855996,1,0.9353964075855313,"False","",1.003260313742989,"False","",0.12543958284310186,-0.04427447299533771,-0.1415539263353398,31
1,5,3,2,32,0.05809076831030158,-0.020742112367138965,0.01035684463045694,1,0.9400683692694043,"False","",1.009239291134546,"False","",0.03639313955851975,0.09511027893030732,-0.1428774914344254,32
1,5,3,2,33,-0.054922411862262877,-0.029293874119152186,-0.022761521116085426,1,1.0101405404548278,"False","",1.091519293433324,"False","",0.09448390786882133,0.07436816656316836,-0.13252064680396847,33
1,5,3,2,34,-0.15248216209299148,0.080647970608557,0.014903991281457918,1,1.0239058472184854,"False","",0.9823849328372255,"False","",0.03956149600655845,0.04507429244401617,-0.1552821679200539,34
1,5,3,2,35,-0.11946130478755368,0.11041490409400456,-0.01719586478794566,1,1.0148305892487703,"False","",1.0174419858327435,"False","",-0.11292066608643303,0.12572226305257317,-0.14037817663859598,35
1,5,3,2,36,-0.0004673751654840075,0.10428772663818009,0.04683412048352065,1,0.9435258577004902,"False","",1.0697426142761726,"False","",-0.2323819708739867,0.23613716714657773,-0.15757404142654163,36
1,5,3,2,37,-0.005925138812894026,-0.05576116411520893,-0.023568212339748484,1,1.013468604526394,"False","",1.0240118698010945,"False","",-0.23284934603947072,0.3404248937847578,-0.11073992094302099,37
1,5,3,2,38,-0.17217048233427512,-0.10762457004788661,-0.028373417516856514,1,1.026449458501208,"False","",1.0136295651169958,"False","",-0.23877448485236474,0.2846637296695489,-0.13430813328276947,38
1,5,3,2,39,-0.0567128083602908,0.1353783583992545,-0.11206619040739862,1,1.0240191088471846,"False","",1.019495286245411,"False","",-0.41094496718663986,0.17703915962166228,-0.16268155079962598,39
1,5,3,2,40,0.03909293022106475,0.17514549418256742,0.1617852409398991,1,0.9594833306418092,"False","",0.9723457485951175,"False","",-0.46765777554693067,0.3124175180209168,-0.2747477412070246,40
1,5,3,2,41,-0.047041609634074,-0.010064269294852046,0.05599285956330968,1,1.0462704699763639,"False","",1.0018157020514993,"False","",-0.4285648453258659,0.4875630122034842,-0.11296250026712551,41
1,5,3,2,42,-0.022625507078255502,0.09781969083535902,-0.08049608060109448,1,0.973765306744856,"False","",1.0083244971654017,"False","",-0.4756064549599399,0.47749874290863215,-0.05696964070381583,42
1,5,3,2,43,0.019823084536896296,0.04412552517705581,0.05222120597695834,1,0.9726123810105111,"False","",1.0082491156748317,"False","",-0.4982319620381954,0.5753184337439912,-0.1374657213049103,43
1,5,3,2,44,-0.07869238456099037,0.05289889436111661,0.04157455171384761,1,1.0453277314191491,"False","",1.0555765737522846,"False","",-0.4784088775012991,0.619443958921047,-0.08524451532795196,44
1,5,3,2,45,0.056168731234637725,-0.13686095043474822,0.01169403743731856,1,0.9751661568157941,"False","",1.005131558594588,"False","",-0.5571012620622895,0.6723428532821636,-0.04366996361410436,45
1,5,3,2,46,-0.07637189976022452,0.16922331210740538,0.11074596335348275,1,1.0190922984268027,"False","",0.9868785945528632,"False","",-0.5009325308276518,0.5354819028474154,-0.031975926176785796,46
1,5,3,2,47,-0.09725245415982098,0.17414522725207782,-0.020535182827146392,1,1.01406637658052,"False","",1.0800244568298982,"False","",-0.5773044305878763,0.7047052149548207,0.07877003717669695,47
1,5,3,2,48,0.04937120016336305,0.18090503843123873,0.06008163769702024,1,1.069020468561766,"False","",1.1196611991469498,"False","",-0.6745568847476973,0.8788504422068986,0.05823485434955056,48
1,5,3,2,49,-0.11746348187321232,0.06539383449005776,0.12169235860445149,1,0.96670651419964,"False","",1.0257606952347036,"False","",-0.6251856845843342,1.0597554806381373,0.1183164920465708,49
1,5,3,2,50,-0.09669625851284014,-0.04318770187645704,0.00863097652360989,1,1.0417921912629107,"False","",0.9745757459215273,"False","",-0.7426491664575465,1.125149315128195,0.2400088506510223,50
1,5,3,2,51,-0.12045576384951406,0.058691597138247786,0.0677608423813707,1,0.9833803106137192,"False","",1.0421787531810265,"False","",-0.8393454249703867,1.081961613251738,0.24863982717463218,51
1,5,3,2,52,0.0012718239795557196,0.104894533132601,-0.03124341292120114,1,1.0429670061742293,"False","",1.0608983770478035,"False","",-0.9598011888199007,1.1406532103899858,0.3164006695560029,52
1,5,3,2,53,0.08582854717529109,-0.06802066906347548,0.00032275817187588096,1,1.031575029250244,"False","",1.039335873754407,"False","",-0.958529364840345,1.2455477435225868,0.28515725663480174,53
1,5,3,2,54,0.12507119023539648,-0.01606660760583445,-0.09458221578964676,1,0.9540516571588387,"False","",1.013717372772492,"False","",-0.8727008176650539,1.1775270744591113,0.2854800148066776,54
1,5,3,2,55,0.1737143016042788,0.14554744360462202,0.23768131395260306,1,0.9250662580980944,"False","",0.9360817125981655,"False","",-0.7476296274296574,1.1614604668532769,0.19089779901703086,55
1,5,3,2,56,0.06953377774767588,0.10389184300238874,-0.03748422672505769,1,0.9015363036308104,"False","",0.9497694453933971,"False","",-0.5739153258253786,1.3070079104578989,0.4285791129696339,56
